FID,osm_id,code,fclass,name,lon,lat
22286,2970866827,2542,bicycle_shop,Pedal or Not,-118.4902012,34.0174149
22287,2970866828,2542,bicycle_shop, ,-118.5059278,34.0191752
22288,2970866830,2542,bicycle_shop,Predator Cycling,-118.4681887,34.0327358
22289,2970866831,2542,bicycle_shop,Zone 3 Multisport,-118.4679272,34.0380445
22290,2970875125,2422,camp_site,Dobbs Cabin Camp,-116.8879449,34.0966575
22291,2970878197,2422,camp_site, ,-116.7901622,34.1237863
22292,2970878198,2422,camp_site,Alger Creek Camp,-116.9036304,34.100691
22293,2970878199,2422,camp_site,Fish Creek Saddle,-116.808766,34.1172403
22294,2971065735,2301,restaurant,BJ's Restaurant and Sandwhich Shop,-116.8450578,34.2609385
22295,2971065736,2129,veterinary,Big Bear City Animal Hospital,-116.8480384,34.260879
22296,2971065739,2303,cafe,Broadway Cafe,-116.865046,34.2606222
22297,2971065741,2301,restaurant,Cocina de Mexico,-116.8489969,34.2609325
22298,2971065748,2121,dentist,Joel Bickler,-116.862878,34.2602634
22299,2971065749,2301,restaurant,LA Paws Inn,-116.8654862,34.2603014
22300,2971065750,2301,restaurant,La Mulita,-116.8474954,34.2613936
22301,2971065751,2129,veterinary,Lakeside Animal Hospital,-116.8849682,34.2628973
22302,2971065752,2301,restaurant,Lumber Jack Cafe,-116.8624747,34.2606273
22303,2971065755,2301,restaurant,No Name Pizza Co.,-116.8648588,34.2603066
22304,2971065796,2602,atm, ,-116.8679601,34.2605895
22305,2971065805,2546,computer_shop, ,-116.8633829,34.2606191
22306,2971065923,2515,bookshop,The Secret Headquaters,-116.8596892,34.2603175
22307,2971065924,2301,restaurant,Thelma's Restaurant,-116.8504332,34.2612822
22308,2971392960,2422,camp_site,Limber Pine Bench,-116.9344429,34.1273728
22309,2971439679,2422,camp_site, ,-116.9052256,34.1391796
22310,2971439680,2422,camp_site,Trail Fork,-116.8941105,34.1301571
22311,2971439681,2422,camp_site,Halfway Camp,-116.8638874,34.0835992
22312,2971439682,2422,camp_site,High Creek Camp,-116.8466569,34.0867802
22313,2971439685,2422,camp_site, ,-116.8236972,34.0992368
22314,2971439686,2422,camp_site,Anderson Flat,-116.8888427,34.128292
22315,2971439688,2422,camp_site,Shields Flat,-116.8779097,34.1266266
22316,2971459200,2422,camp_site,Red Rock Flat,-116.8625731,34.1205429
22317,2971517355,2422,camp_site, ,-116.8020357,34.1018843
22318,2971538104,2422,camp_site,Saxton Trail Camp,-116.8792101,34.1124847
22319,2971642709,2901,toilet, ,-117.8604729,34.2374711
22320,2971642710,2901,toilet, ,-117.8605345,34.2374826
22321,2971642711,2901,toilet, ,-117.8588831,34.2380716
22322,2971649345,2901,toilet, ,-117.8679917,34.2409951
22323,2971649346,2901,toilet, ,-117.8703286,34.2421492
22324,2971649347,2901,toilet, ,-117.8652946,34.2412541
22325,2971834493,2544,furniture_shop,Joel Jones Furniture & Design,-117.5662089,34.1082522
22326,2972362591,2129,veterinary,Banfield Pet Hospital,-117.5649991,34.1080298
22327,2972431982,2901,toilet, ,-116.8889842,34.2632295
22328,2972451664,2301,restaurant,Black Diamond Tavern,-116.88205,34.2446353
22329,2972451665,2301,restaurant,Captains Anchorage,-116.8824362,34.2454307
22330,2972451667,2303,cafe,Donut House,-116.8844255,34.253724
22331,2972451670,2544,furniture_shop,Interiors,-116.886755,34.2485392
22332,2972451672,2301,restaurant,Mountain Munches,-116.883741,34.2533793
22333,2972451686,2301,restaurant,Red Baron Pizza,-116.8842904,34.2537572
22334,2972451687,2301,restaurant,Restaurant & Sports Bar,-116.8841609,34.2538
22335,2972451688,2301,restaurant,The Grind & Grill Cafe,-116.8853501,34.2434471
22336,2972494657,2521,gift_shop,Ark Books and Gifts,-116.9106769,34.243498
22337,2972494658,2521,gift_shop,Black Fox Trading Post,-116.9113966,34.2416642
22338,2972494659,2301,restaurant,Boathouse Lakeside Tavern,-116.9088561,34.2470249
22339,2972494660,2301,restaurant,Botana,-116.8941372,34.2436758
22340,2972494661,2301,restaurant,Cowboy Express Steak House,-116.9202737,34.2421934
22341,2972494662,2301,restaurant,Dynasty,-116.9078858,34.2434838
22342,2972494663,2301,restaurant,El Jacalito,-116.9112581,34.2428368
22343,2972494664,2301,restaurant,Evergreen,-116.912876,34.2434067
22344,2972494665,2301,restaurant,Fuji,-116.9070475,34.2434462
22345,2972494666,2301,restaurant,Jasper's,-116.9113959,34.241523
22346,2972494667,2401,hotel,Knights Inn,-116.9157826,34.2436079
22347,2972494669,2401,hotel,Marina Resort,-116.912615,34.2442595
22348,2972494672,2301,restaurant, ,-116.9089678,34.2432433
22349,2972494673,2302,fast_food,Local,-116.9075589,34.2434725
22350,2972494691,2301,restaurant,Teddy Bear Restaurant,-116.9113121,34.242046
22351,2972494692,2526,toy_shop,Teddy Bear Square,-116.9110035,34.2419227
22352,2972494693,2301,restaurant,The Pines Lakefront,-116.9084332,34.246364
22353,2972494694,2525,mobile_phone_shop,Verizon,-116.9089897,34.2434342
22354,2972494695,2301,restaurant,572 social kitchen & lounge,-116.9117056,34.2420672
22355,2973378489,2901,toilet, ,-117.9265245,33.8084464
22356,2973709870,2501,supermarket,Whole Foods,-117.2932113,33.0437525
22357,2973823949,2521,gift_shop,BeachComber Bill's,-120.7333318,35.1788572
22358,2973823950,2301,restaurant,Custom House,-120.7338194,35.1789966
22359,2973823952,2517,shoe_shop,Footseas,-120.733373,35.1788557
22360,2973823954,2305,bar,Mr. Rick's,-120.7340995,35.1790584
22361,2973824021,2901,toilet, ,-120.7364448,35.1796192
22362,2973836328,2401,hotel,Avila Lighthouse Suites,-120.7354168,35.180017
22363,2973902321,2251,sports_centre, ,-117.3045959,33.0740356
22364,2973902325,2741,picnic_site, ,-117.3044162,33.0744762
22365,2973902328,2251,sports_centre, ,-117.3045958,33.0738334
22366,2973902330,2205,playground, ,-117.303979,33.0740626
22367,2973986254,2741,picnic_site, ,-117.588543,33.9221414
22368,2974336819,2901,toilet, ,-116.8751877,34.1723422
22369,2974370292,2901,toilet, ,-116.8655919,34.174255
22370,2974370293,2901,toilet, ,-116.8687462,34.1750338
22371,2974370294,2901,toilet, ,-116.8678557,34.1740397
22372,2975359534,2950,tower, ,-117.5779744,33.9273213
22373,2975359567,2950,tower, ,-117.5779149,33.9274624
22374,2975359585,2950,tower, ,-117.577841,33.9276172
22375,2975359608,2950,tower, ,-117.5772891,33.9277513
22376,2975359648,2950,tower, ,-117.5778549,33.927995
22377,2975359680,2950,tower, ,-117.5779619,33.9281595
22378,2975359697,2950,tower, ,-117.5780275,33.9282722
22379,2975359698,2950,tower, ,-117.578387,33.9282761
22380,2975359699,2950,tower, ,-117.5787537,33.9282775
22381,2975359700,2950,tower, ,-117.5791129,33.928278
22382,2975359833,2950,tower, ,-117.5776765,33.9284465
22383,2975359888,2950,tower, ,-117.5779702,33.9286922
22384,2975359924,2950,tower, ,-117.5790953,33.9287946
22385,2975359932,2950,tower, ,-117.5780181,33.9287995
22386,2975359940,2950,tower, ,-117.5787366,33.9288019
22387,2975359949,2950,tower, ,-117.5783848,33.9288053
22388,2975359971,2950,tower, ,-117.5778789,33.9288691
22389,2975359986,2950,tower, ,-117.5778516,33.9290398
22390,2975360001,2950,tower, ,-117.5773049,33.9291245
22391,2975360019,2950,tower, ,-117.5778574,33.9292188
22392,2975360034,2950,tower, ,-117.5790787,33.9293081
22393,2975360035,2950,tower, ,-117.5784357,33.9293164
22394,2975360036,2950,tower, ,-117.5787408,33.9293174
22395,2975360040,2950,tower, ,-117.5780306,33.9293257
22396,2975360048,2950,tower, ,-117.5778814,33.9293723
22397,2975360162,2950,tower, ,-117.5779727,33.9295609
22398,2975360202,2950,tower, ,-117.5780352,33.9296048
22399,2975360204,2950,tower, ,-117.5784275,33.9296076
22400,2975360309,2950,tower, ,-117.5780434,33.9298808
22401,2975360311,2950,tower, ,-117.5784292,33.9298829
22402,2975360325,2950,tower, ,-117.5780318,33.9301947
22403,2975360436,2950,tower, ,-117.5778526,33.9305237
22404,2975360445,2950,tower, ,-117.5775853,33.9307593
22405,2975360461,2950,tower, ,-117.5771696,33.9308997
22406,2976424584,2542,bicycle_shop,Santa Monica Bike Center,-118.493886,34.0124969
22407,2976424585,2542,bicycle_shop,Santa Monica Bike Center: Satellite Location,-118.4935732,34.0147994
22408,2976858533,2601,bank,California Coast Credit Union,-117.2836839,33.0351254
22409,2977447472,2422,camp_site,Siberia Creek Trail Camp,-117.012296,34.2098761
22410,2977628878,2902,bench, ,-117.1720601,34.0392159
22411,2977628879,2902,bench, ,-117.1730001,34.0386561
22412,2978245405,2701,tourist_info, ,-117.0425387,33.5909377
22413,2978245406,2741,picnic_site, ,-117.0426811,33.5910318
22414,2978245407,2903,drinking_water, ,-117.042735,33.5911
22415,2978245414,2593,vending_any, ,-117.0426948,33.5912066
22416,2978245426,2741,picnic_site, ,-117.0426637,33.5913117
22417,2978245427,2906,waste_basket, ,-117.0427014,33.5913694
22418,2978245431,2741,picnic_site, ,-117.0427713,33.5914749
22419,2978245954,2742,viewpoint, ,-117.0431244,33.5918809
22420,2978406629,2903,drinking_water, ,-117.927743,33.8081899
22421,2978426465,2511,convenience,small world Gifts & Sundries,-117.9268839,33.8090788
22422,2979099239,2005,post_office,Castaic Post Office,-118.628491,34.4352297
22423,2979099240,2001,police,California Highway Patrol,-118.6011542,34.4401541
22424,2979996571,2903,drinking_water, ,-117.44477,33.272728
22425,2980303700,2902,bench, ,-117.0432189,33.5883964
22426,2980306062,2701,tourist_info, ,-117.0437524,33.5882501
22427,2980459144,2004,post_box, ,-117.0123826,33.946523
22428,2980459145,2004,post_box, ,-117.0109126,33.9465262
22429,2981486381,2701,tourist_info, ,-117.0400765,33.5898867
22430,2981529900,2701,tourist_info, ,-117.0357901,33.5840217
22431,2981531743,2701,tourist_info, ,-117.0320862,33.5859659
22432,2981531792,2701,tourist_info, ,-117.031885,33.5871687
22433,2981749671,2004,post_box, ,-117.0092106,33.9445223
22434,2981749673,2004,post_box, ,-117.0110301,33.9445593
22435,2981749680,2004,post_box, ,-117.0149353,33.9448349
22436,2981749692,2004,post_box, ,-117.0154177,33.9453412
22437,2981749715,2004,post_box, ,-117.0095947,33.9461202
22438,2981749716,2004,post_box, ,-117.0144915,33.9461335
22439,2981876649,2725,artwork, ,-117.2301241,32.7639679
22440,2981914368,2904,fountain, ,-117.2231474,32.7637268
22441,2981914829,2904,fountain, ,-117.2231855,32.763857
22442,2981914831,2904,fountain, ,-117.2230986,32.7639023
22443,2981915436,2904,fountain, ,-117.2232563,32.7637964
22444,2981915438,2904,fountain, ,-117.2232358,32.7636475
22445,2982048807,2904,fountain, ,-117.224041,32.7638808
22446,2982084411,2701,tourist_info, ,-117.0849019,33.2086892
22447,2982086157,2701,tourist_info, ,-117.0779308,33.2039304
22448,2982086163,2701,tourist_info, ,-117.0760858,33.201768
22449,2982086170,2701,tourist_info, ,-117.0749663,33.1991628
22450,2982086583,2701,tourist_info, ,-117.0688585,33.1970342
22451,2982086613,2701,tourist_info, ,-117.063484,33.2017846
22452,2982086614,2701,tourist_info, ,-117.0621897,33.2015162
22453,2982086619,2701,tourist_info, ,-117.0629013,33.2062026
22454,2982086627,2902,bench, ,-117.0690495,33.2102084
22455,2982411200,2725,artwork, ,-117.2284315,32.7676726
22456,2982415457,2503,kiosk,SeaWorld Rescue,-117.2284642,32.765316
22457,2983383233,2422,camp_site,Ventura ranch koa,-119.0798419,34.4057647
22458,2983643837,2601,bank,Bank of America,-118.5538787,34.4134747
22459,2983727741,2301,restaurant,Farmer Boy,-117.9019695,33.9244193
22460,2983737083,2301,restaurant,Les Noces de Figaro,-118.2523539,34.0459934
22461,2983786879,2301,restaurant,Harbor Mexican Cafe,-117.931793,33.9136806
22462,2983915971,2301,restaurant,Papa John's (take out),-117.9452966,33.8930383
22463,2983915972,2519,optician,Sunrise Optometry,-117.9453342,33.8931363
22464,2983915973,2303,cafe,Coffee Code,-117.9453663,33.8932053
22465,2983915974,2519,optician,Hearing Aids,-117.9459913,33.8920364
22466,2983915975,2121,dentist,dentistry,-117.9461361,33.8922301
22467,2983915977,2302,fast_food,Subway,-117.9462166,33.8925262
22468,2983915978,2529,beauty_shop,Imperial Spa,-117.9463132,33.8928446
22469,2983978701,2903,drinking_water, ,-117.2635794,33.1174259
22470,2983978702,2901,toilet, ,-117.263798,33.1164239
22471,2983978712,2903,drinking_water, ,-117.2637323,33.1147458
22472,2983978716,2901,toilet, ,-117.2636921,33.1146986
22473,2983995631,2901,toilet, ,-120.6444283,35.1421054
22474,2983999342,2401,hotel,Edgewater Inn,-120.6437441,35.1427791
22475,2984087350,2903,drinking_water, ,-117.0301088,32.5446274
22476,2984094315,2401,hotel,Fairfield Inn & Suites by Marriott Riverside Corona/Norco,-117.5571238,33.9318194
22477,2984616848,2401,hotel,Palm Springs Rendezvous,-116.5452877,33.8423002
22478,2984621500,2401,hotel,Best Western Colorado River Inn,-114.6232229,34.8494815
22479,2985490712,2501,supermarket,Keil's,-117.1925276,32.7943974
22480,2985490716,2529,beauty_shop,Rose Nails,-117.1925243,32.7951509
22481,2985490718,2005,post_office,UPS Store,-117.1926393,32.7951937
22482,2985490719,2301,restaurant,LW's SD BBQ,-117.1921795,32.795074
22483,2985490720,2513,florist,Boutique,-117.1922474,32.794962
22484,2985491153,2561,hairdresser,Barber,-117.1924055,32.7947238
22485,2985491155,2524,outdoor_shop,Norpine Mountain Sports,-117.1923101,32.7946963
22486,2985491156,2568,laundry,Coin Laundry,-117.1922644,32.7946788
22487,2986509136,2502,bakery,Sweet Lady Jane,-118.4925365,34.0344968
22488,2986565632,2512,clothes,Best Kept Secret,-121.099109,35.5670198
22489,2986566633,2303,cafe,Cambria Coffee Roasting Company,-121.0998407,35.5673247
22490,2987040108,2006,telephone, ,-117.0320903,32.5463624
22491,2987040110,2006,telephone, ,-117.0322638,32.5464436
22492,2987146699,2902,bench, ,-117.0278378,32.5430145
22493,2987146701,2902,bench, ,-117.0278776,32.5430517
22494,2988348776,2902,bench, ,-116.3623501,33.7813244
22495,2988348777,2902,bench, ,-116.3622197,33.7813262
22496,2988348787,2902,bench, ,-116.3624018,33.7813483
22497,2988348804,2902,bench, ,-116.3621804,33.7813664
22498,2988348884,2902,bench, ,-116.3626158,33.7815397
22499,2988348896,2902,bench, ,-116.3620849,33.781564
22500,2988348906,2902,bench, ,-116.3626495,33.7815822
22501,2988348914,2902,bench, ,-116.3621004,33.7816033
22502,2988348937,2902,bench, ,-116.3621335,33.7816444
22503,2988348990,2902,bench, ,-116.36228,33.7818075
22504,2988348993,2902,bench, ,-116.3623059,33.7818356
22505,2988348998,2902,bench, ,-116.3626049,33.7818791
22506,2988349002,2902,bench, ,-116.3623578,33.7818881
22507,2988349007,2902,bench, ,-116.3625655,33.7819103
22508,2988516857,2305,bar,POT,-118.3010462,34.0619593
22509,2988704809,2902,bench, ,-116.3583474,33.7776367
22510,2988704817,2902,bench, ,-116.3583712,33.7776531
22511,2988704828,2902,bench, ,-116.3583867,33.777676
22512,2988704878,2902,bench, ,-116.3582088,33.7777426
22513,2988704895,2902,bench, ,-116.3582264,33.7777629
22514,2988704911,2902,bench, ,-116.3582532,33.7777801
22515,2988705000,2902,bench, ,-116.3580203,33.7779067
22516,2988705015,2902,bench, ,-116.3580651,33.7779404
22517,2988705180,2902,bench, ,-116.3578098,33.7781133
22518,2988705190,2902,bench, ,-116.3578516,33.7781444
22519,2989086302,2602,atm,Wells Fargo Drive Thru ATM,-117.1435931,32.9131295
22520,2990201412,2725,artwork,Synergy,-116.3560049,33.7818251
22521,2990202150,2904,fountain, ,-116.3572031,33.7820381
22522,2990315557,2302,fast_food,Chicken Charlie's,-117.1809063,32.8193948
22523,2990315558,2301,restaurant,The Habit,-117.1812441,32.8186776
22524,2990317048,2568,laundry,Crest Cleaners,-117.1738114,32.8196071
22525,2990317050,2561,hairdresser,The Haircut,-117.1742996,32.8196698
22526,2990317052,2529,beauty_shop,Nails by Mary,-117.174537,32.8196868
22527,2990317896,2129,veterinary,Ark Animal Hospital,-117.1746305,32.819688
22528,2990317897,2301,restaurant,The Noble Chef,-117.1748326,32.8196834
22529,2990889341,2303,cafe,Fosselman's,-118.143875,34.0913064
22530,2991297443,2301,restaurant,Ameci Pizza and Pasta,-118.6164778,34.453461
22531,2991656630,2204,park, ,-118.9728785,35.4094403
22532,2991656631,2204,park, ,-118.9729068,35.4094795
22533,2991656632,2204,park, ,-118.972947,35.4095039
22534,2991656633,2204,park, ,-118.9728996,35.4095592
22535,2991656634,2204,park, ,-118.9728443,35.4095313
22536,2991656635,2204,park, ,-118.9728005,35.4094902
22537,2991656636,2204,park, ,-118.9727927,35.4094305
22538,2991656637,2204,park, ,-118.9728173,35.4093581
22539,2991656638,2204,park, ,-118.9729367,35.4091332
22540,2991656639,2204,park, ,-118.9736214,35.4088918
22541,2992595023,2542,bicycle_shop,North Park Bikes,-117.1294645,32.7474747
22542,2992595024,2542,bicycle_shop,Retrogression,-117.1367493,32.755111
22543,2992874255,2301,restaurant, ,-117.57154,34.4259596
22544,2992977584,2006,telephone, ,-117.0317708,32.5466017
22545,2992991694,2512,clothes,Ross,-117.0459885,32.5434078
22546,2992999507,2518,beverages,liquor,-117.6534763,33.5019619
22547,2992999509,2302,fast_food,Subway,-117.6532939,33.5019887
22548,2992999510,2302,fast_food,BBQ,-117.653243,33.5020401
22549,2992999511,2505,department_store,Western Apparel,-117.653162,33.5021343
22550,2992999513,2301,restaurant,Sushi Tai,-117.6531732,33.502682
22551,2992999514,2121,dentist,dentist,-117.6528594,33.5028654
22552,2993062622,2004,post_box,Mailbox and UPS pickup,-117.6551312,33.5010135
22553,2993126505,2501,supermarket,Marbella Market,-117.6592451,33.5073665
22554,2993126507,2251,sports_centre,Anytime Fitness,-117.6594248,33.5076863
22555,2993196800,2004,post_box, ,-117.2818368,33.5946724
22556,2993197007,2004,post_box, ,-117.2781621,33.5949109
22557,2993197026,2004,post_box, ,-117.2795992,33.5949575
22558,2993197206,2004,post_box, ,-117.2773613,33.5956778
22559,2993197383,2004,post_box, ,-117.2808817,33.5968254
22560,2993197424,2004,post_box, ,-117.2792496,33.5969815
22561,2993197439,2902,bench, ,-117.2793182,33.5970495
22562,2993197464,2902,bench, ,-117.2793631,33.5970748
22563,2993197474,2902,bench, ,-117.279231,33.5970855
22564,2993197531,2902,bench, ,-117.2793534,33.5971546
22565,2993197711,2004,post_box, ,-117.2813384,33.5975089
22566,2993281840,2001,police,University Police,-117.8893342,33.8828043
