osmid,source,geometry,created_by,highway,amenity,education,ele,gnis:county_id,gnis:created
1425722026,,POINT (-87.7670914 41.9378823),,,parking,,,,
1425746337,,POINT (-87.7048588 41.9975978),,,place_of_worship,,,,
1425746343,,POINT (-87.7009396 42.0118728),,,,,,,
1425746349,,POINT (-87.7002733 42.0037523),,,place_of_worship,,,,
1425746353,,POINT (-87.7027635 42.0118451),,,place_of_worship,,,,
1425746356,,POINT (-87.7036052 42.0118133),,,place_of_worship,,,,
1425860585,,POINT (-87.6985514 42.0050303),,,school,,,,
1425888743,,POINT (-87.7180741 41.9900636),,,place_of_worship,,,,
1425888745,,POINT (-87.7169047 41.9905102),,,place_of_worship,,,,
1425901713,,POINT (-87.718514 41.9900636),,,place_of_worship,,,,
1426287257,,POINT (-87.7000023 41.9991418),,,social_facility,,,,
1426287258,,POINT (-87.7000275 42.0010504),,,place_of_worship,,,,
1426346663,,POINT (-87.6303329 41.9050379),,,place_of_worship,,,,
1426346665,,POINT (-87.6287186 41.8989092),,,place_of_worship,,,,
1426346666,,POINT (-87.6261299 41.9034788),,,place_of_worship,,,,
1427216017,,POINT (-87.6959294 41.9755963),,,place_of_worship,,,,
1429336245,,POINT (-87.6190648 41.8840297),,,toilets,,,,
1429336246,,POINT (-87.6190084 41.8840317),,,,,,,
1429336247,,POINT (-87.6191319 41.8840317),,,telephone,,,,
1429340054,,POINT (-87.6133865 41.8867573),,,drinking_water,,,,
1429346173,,POINT (-87.6181194 41.8838111),,,,,,,
1431597399,,POINT (-87.6636995 41.9447307),,,pub,,,,
1432788849,,POINT (-87.6787734 41.9613167),,,restaurant,,,,
1432788850,,POINT (-87.6839782 41.9610993),,,bar,,,,
1432788851,,POINT (-87.6839822 41.9612579),,,restaurant,,,,
1432789477,,POINT (-87.6756205 41.9616298),,,restaurant,,,,
1432789478,,POINT (-87.6757532 41.9616061),,,atm,,,,
1434352189,,POINT (-87.6426888 41.9058613),,,,,,,
1440713475,,POINT (-87.6643619 41.9480185),,,,,,,
1445764611,,POINT (-87.6572866 41.994444),,,cafe,,,,
1448920554,,POINT (-87.6288735 41.8795688),,,cafe,,,,
1448920555,,POINT (-87.6316319 41.8792924),,,fast_food,,,,
1448920557,,POINT (-87.6297946 41.879552),,,restaurant,,,,
1448920558,,POINT (-87.6309801 41.8793064),,,cafe,,,,
1449351787,,POINT (-87.7829664 42.0032578),,,toilets,,,,
1449351812,,POINT (-87.7863406 41.9992275),,,,,,,
1449351814,,POINT (-87.7638744 41.9917801),,,,,,,
1449351844,,POINT (-87.7863835 41.9978481),,,toilets,,,,
1449351850,,POINT (-87.7836798 42.0024087),,,,,,,
1449351855,,POINT (-87.786244 41.9982069),,,,,,,
1449351864,,POINT (-87.7628552 41.9885027),,,,,,,
1454989183,,POINT (-87.727778 41.986161),,,recycling,,,,
1468261385,survey,POINT (-87.6284222 41.8846719),,,cafe,,,,
1471431785,,POINT (-87.6132677 41.8842159),,,toilets,,,,
1472694748,,POINT (-87.6504616 41.8800963),,,fountain,,,,
1474209885,,POINT (-87.6356727 41.964708),,,toilets,,,,
1474232423,,POINT (-87.6460501 41.9638664),,,toilets,,,,
1488136857,,POINT (-87.6195849 41.892474),,,bicycle_rental,,,,
1490113557,,POINT (-87.6603147 41.9832846),,,,,,,
1498006551,,POINT (-87.6333764 41.8841799),,,,,,,
1499592824,,POINT (-87.6355696 41.8888545),,,restaurant,,,,
1499592960,,POINT (-87.6338673 41.8900812),,,bar,,,,
1502044186,,POINT (-87.59945 41.8918554),,,,,,,
1510048304,,POINT (-87.6604062 41.9901208),,,post_box,,,,
1513469835,,POINT (-87.6759115 41.9652721),,,,,,,
1513469872,,POINT (-87.6757941 41.9685621),,,bank,,,,
1522670571,,POINT (-87.7066177 41.9452746),,,,,,,
1523883275,,POINT (-87.6211567 41.8806613),,,,,,,
1526962143,,POINT (-87.6938614 41.9665273),,,restaurant,,,,
1526962145,,POINT (-87.6938828 41.966629),,,cafe,,,,
1534555272,,POINT (-87.6238281 41.8964912),,,pub,,,,
1557244573,,POINT (-87.6862189 41.9648032),,,restaurant,,,,
1557244574,,POINT (-87.6860231 41.9650425),,,restaurant,,,,
1557244576,,POINT (-87.6564733 41.9633035),,,,,,,
1557244580,,POINT (-87.6570445 41.9632876),,,parking,,,,
1557244581,,POINT (-87.6826489 41.959466),,,pub,,,,
1557244584,,POINT (-87.687611 41.9674616),,,restaurant,,,,
1557244592,,POINT (-87.6855056 41.9636902),,,restaurant,,,,
1557244593,,POINT (-87.6852748 41.9633194),,,restaurant,,,,
1557244595,,POINT (-87.685433 41.9635707),,,restaurant,,,,
1557248135,,POINT (-87.6879865 41.9674736),,,restaurant,,,,
1557248137,,POINT (-87.6882013 41.9678347),,,,,,,
1557259859,,POINT (-87.6840866 41.9612651),,,restaurant,,,,
1569412228,,POINT (-87.6888819 41.9772123),,,bank,,,,
1569423554,,POINT (-87.6884526 41.9687812),,,pharmacy,,,,
1577943112,,POINT (-87.5888047 41.8017856),,,,,,,
1582290547,,POINT (-87.6184288 41.8852259),,,,,,,
1585374785,,POINT (-87.694931 41.9100383),,,,,,,
1585375153,,POINT (-87.6935577 41.9103976),,,,,,,
1585375390,,POINT (-87.6913369 41.9027881),,,,,,,
1585375456,,POINT (-87.6940191 41.9027801),,,,,,,
1585389610,,POINT (-87.6876454 41.9165513),,,bar,,,,
1585392217,,POINT (-87.6781665 41.9109885),,,,,,,
1585392218,,POINT (-87.6876159 41.9162779),,,restaurant,,,,
1585392230,,POINT (-87.6876669 41.9168147),,,,,,,
1585392233,,POINT (-87.6801594 41.9124317),,,bench,,,,
1585397058,,POINT (-87.6751544 41.9106512),,,,,,,
1585399965,,POINT (-87.6892655 41.9028621),,,,,,,
1585404776,,POINT (-87.7067937 41.9276035),,,,,,,
1585406621,,POINT (-87.7083388 41.9297987),,,bank,,,,
1585413103,,POINT (-87.6934658 41.9103638),,,post_box,,,,
1585413106,,POINT (-87.6895632 41.9031296),,,post_box,,,,
1585418947,,POINT (-87.6722013 41.9215927),,,post_box,,,,
1585419572,,POINT (-87.67314 41.9212374),,,cafe,,,,
1585420540,,POINT (-87.6734351 41.9220517),,,restaurant,,,,
1585423403,,POINT (-87.6779251 41.9212295),,,cafe,,,,
1585425015,,POINT (-87.687345 41.9250771),,,restaurant,,,,
1585431689,,POINT (-87.7092157 41.9175173),,,restaurant,,,,
1585458727,,POINT (-87.6678389 41.9040432),,,atm,,,,
1585458732,,POINT (-87.6677745 41.9043826),,,atm,,,,
1585460177,,POINT (-87.6681822 41.9053129),,,post_office,,,,
1585720214,,POINT (-87.7057695 41.9061056),,,toilets,,,,
1586147241,,POINT (-87.6772573 41.9092018),,,restaurant,,,,
1586352071,,POINT (-87.6207703 41.891371),,,,,,,
1586352085,,POINT (-87.6288009 41.8848416),,,theatre,,,,
1586385054,,POINT (-87.6283034 41.8848655),,,cinema,,,,
1586385058,,POINT (-87.6298578 41.8850372),,,theatre,,,,
1586542773,,POINT (-87.6594421 41.976829),,,pharmacy,,,,
1586547589,,POINT (-87.6871526 41.8909848),,,,,,,
1586550640,,POINT (-87.6972377 41.9103018),,,post_box,,,,
1588087712,,POINT (-87.6986456 41.9105155),,,fast_food,,,,
1588091293,,POINT (-87.696406 41.9027443),,,school,,,,
1590066401,,POINT (-87.704705 41.9211435),,,,,,,
1590150936,,POINT (-87.6988983 41.9082096),,,drinking_water,,,,
1590150953,,POINT (-87.6995633 41.9080578),,,fountain,,,,
1591485484,,POINT (-87.6409175 41.8795638),,,fast_food,,,,
1595743659,,POINT (-87.694813 41.9085292),,,,,,,
1604290070,,POINT (-87.6253604 41.8677404),,,,,,,
1610885917,,POINT (-87.660762 41.9939264),,,pharmacy,,,,
1610885945,,POINT (-87.6607792 41.9973772),,,fast_food,,,,
1616862956,,POINT (-87.705131 41.8998597),,,toilets,,,,
1618326381,,POINT (-87.631107 41.8792488),,,,,,,
1618326382,,POINT (-87.631267 41.8792543),,,pub,,,,
1618326383,,POINT (-87.6347962 41.8766767),,,,,,,
1618343267,,POINT (-87.6339884 41.8785525),,,,,,,
1619646325,,POINT (-87.6419748 41.8675296),,,fast_food,,,,
1619646327,,POINT (-87.6415097 41.8668794),,,,,,,
1619646328,,POINT (-87.6402086 41.866277),,,fast_food,,,,
1619646329,,POINT (-87.6402611 41.8659974),,,,,,,
1619646334,,POINT (-87.6478927 41.8767706),,,fast_food,,,,
1619646335,,POINT (-87.6419887 41.8678081),,,cafe,,,,
1619646336,,POINT (-87.6468736 41.8769244),,,,,,,
1619646337,,POINT (-87.640223 41.8658872),,,,,,,
1619646338,,POINT (-87.6402134 41.8662059),,,fast_food,,,,
1619646493,,POINT (-87.6473845 41.8715042),,,fountain,,,,
1619646613,,POINT (-87.647988 41.8767688),,,,,,,
1619646627,,POINT (-87.6309632 41.8792296),,,atm,,,,
1619646628,,POINT (-87.6485639 41.8765215),,,,,,,
1619740970,,POINT (-87.643123 41.8819687),,,,,,,
1619740971,,POINT (-87.638559 41.8787154),,,cafe,,,,
1619740973,,POINT (-87.6357473 41.8804945),,,cafe,,,,
1619740976,,POINT (-87.6386465 41.8777949),,,bank,,,,
1619740979,,POINT (-87.6414853 41.8794284),,,bank,,,,
1619740982,,POINT (-87.6408924 41.8803651),,,fast_food,,,,
1619740984,,POINT (-87.6386155 41.8788646),,,bank,,,,
1619741018,,POINT (-87.6417108 41.8807076),,,fast_food,,,,
1619741019,,POINT (-87.6421093 41.8791013),,,school,,,,
1619741020,,POINT (-87.642358 41.8806897),,,,,,,
1619741021,,POINT (-87.6384828 41.8782768),,,cafe,,,,
1619741388,,POINT (-87.6355457 41.8805244),,,atm,,,,
1619741400,,POINT (-87.6304009 41.8805983),,,atm,,,,
1619741435,,POINT (-87.6299258 41.8808298),,,atm,,,,
1625527806,,POINT (-87.7247212 41.9534839),,,fountain,,,,
1626443516,,POINT (-87.6305893 41.8795731),,,,,,,
1627008067,,POINT (-87.6793866 41.9613267),,,post_office,,,,
1627008081,,POINT (-87.6750199 41.9616577),,,cafe,,,,
1627026643,,POINT (-87.6789172 41.967258),,,pub,,,,
1627026644,,POINT (-87.6793222 41.9670526),,,cafe,,,,
1629279490,,POINT (-87.6214636 41.8752297),,,,,,,
1629279491,,POINT (-87.6285008 41.8774755),,,restaurant,,,,
1629279492,,POINT (-87.6271887 41.872301),,,,,,,
1629279493,,POINT (-87.6272547 41.8720052),,,,,,,
1629279494,,POINT (-87.6079734 41.8606063),,,,,,,
1629279496,,POINT (-87.6081199 41.860663),,,,,,,
1629279497,,POINT (-87.6080131 41.8607645),,,,,,,
1629279498,,POINT (-87.6154198 41.864701),,,,,,,
1629279560,,POINT (-87.6170635 41.8675742),,,,,,,
1629279604,,POINT (-87.6186609 41.8747161),,,bicycle_parking,,,,
1629279646,,POINT (-87.6238355 41.8750324),,,fountain,,,,
1629279656,,POINT (-87.6234667 41.8754957),,,,,,,
1629279663,,POINT (-87.6234763 41.8759785),,,,,,,
1629279671,,POINT (-87.6238678 41.8764361),,,fountain,,,,
1630387514,,POINT (-87.6335307 41.8795194),,,fast_food,,,,
1630672330,,POINT (-87.6305965 41.8796842),,,,,,,
1631359640,,POINT (-87.632025 41.8795566),,,bank,,,,
1631359642,,POINT (-87.6310737 41.8795757),,,,,,,
1633461351,,POINT (-87.6285702 41.885569),,,fast_food,,,,
1633461355,,POINT (-87.6283904 41.8859427),,,,,,,
1633461356,,POINT (-87.6293374 41.8855763),,,fast_food,,,,
1633461357,,POINT (-87.6282929 41.8855671),,,fast_food,,,,
1633461362,,POINT (-87.6291551 41.8855841),,,fast_food,,,,
1633461366,,POINT (-87.6275681 41.8846938),,,pharmacy,,,,
1633461369,,POINT (-87.6275642 41.8849987),,,pharmacy,,,,
1633465278,,POINT (-87.6233639 41.8814992),,,,,,,
1633465279,,POINT (-87.6234192 41.8837924),,,,,,,
1636081089,,POINT (-87.6302835 41.8724598),,,pub,,,,
1639964356,,POINT (-87.6360661 41.8795276),,,,,,,
1640110089,,POINT (-87.7674275 41.9603553),,,fast_food,,,,
1640110679,,POINT (-87.7766186 41.9600542),,,,,,,
1640172665,,POINT (-87.789123 41.953565),,,,,,,
1640172667,,POINT (-87.7870197 41.953869),,,,,,,
1640172668,,POINT (-87.7870272 41.9540768),,,fast_food,,,,
1640172672,,POINT (-87.787006 41.9538231),,,fast_food,,,,
1640172675,,POINT (-87.787687 41.9539684),,,,,,,
1640172678,,POINT (-87.7870188 41.9539075),,,fast_food,,,,
1640172681,,POINT (-87.7888005 41.9538912),,,,,,,
1640172683,,POINT (-87.7872633 41.9538098),,,bank,,,,
1640172684,,POINT (-87.7870248 41.953955),,,fast_food,,,,
1640172685,,POINT (-87.7880148 41.9527523),,,post_office,,,,
1640172750,,POINT (-87.7891042 41.9530471),,,atm,,,,
1640172765,,POINT (-87.7863654 41.9530925),,,restaurant,,,,
1640172897,,POINT (-87.787466 41.9538112),,,pharmacy,,,,
1640172898,,POINT (-87.7871756 41.953814),,,bureau_de_change,,,,
1640172937,,POINT (-87.7870233 41.9541282),,,dentist,,,,
1641479809,,POINT (-87.7774639 41.9602139),,,fast_food,,,,
1641479812,,POINT (-87.7906167 41.9526669),,,,,,,
1641479813,,POINT (-87.7942401 41.9538144),,,school,,,,
1641479814,,POINT (-87.7740303 41.9602679),,,fast_food,,,,
1641480543,,POINT (-87.7725715 41.960292),,,,,,,
1648106605,,POINT (-87.6203008 41.8859654),,,pharmacy,,,,
1648106606,,POINT (-87.6242141 41.8869491),,,bank,,,,
1648106607,,POINT (-87.6202246 41.8861599),,,,,,,
1648106635,,POINT (-87.6175497 41.882917),,,bench,,,,
1648106725,,POINT (-87.6151852 41.8840734),,,bench,,,,
1648106796,,POINT (-87.6128936 41.8849628),,,,,,,
1648106848,,POINT (-87.6220758 41.8856833),,,,,,,
1648106861,,POINT (-87.6219521 41.8857919),,,,,,,
1648106948,,POINT (-87.6128309 41.8864513),,,bicycle_parking,,,,
1648106994,,POINT (-87.6128257 41.8866673),,,bench,,,,
1648217451,,POINT (-87.6199834 41.893922),,,bank,,,,
1648217456,,POINT (-87.609635 41.8907122),,,,,,,
1648217458,,POINT (-87.6205733 41.8932428),,,fast_food,,,,
1648217459,,POINT (-87.609265 41.891384),,,pub,,,,
1648217467,,POINT (-87.6003285 41.8917067),,,pub,,,,
1648217470,,POINT (-87.6086598 41.8913901),,,fast_food,,,,
1648217472,,POINT (-87.6135091 41.8929975),,,bicycle_rental,,,,
1648217473,,POINT (-87.6199875 41.893772),,,cafe,,,,
1648217475,,POINT (-87.6204681 41.8932428),,,pub,,,,
1648217560,,POINT (-87.607438 41.8916992),,,,,,,
1648217603,,POINT (-87.6135164 41.893044),,,bicycle_parking,,,,
1648217625,,POINT (-87.6200774 41.8938673),,,atm,,,,
1648217674,,POINT (-87.6201326 41.8949309),,,emergency_phone,,,,
1648217706,,POINT (-87.6201697 41.8956903),,,emergency_phone,,,,
1648217727,,POINT (-87.6202281 41.8966338),,,emergency_phone,,,,
1648217737,,POINT (-87.6204643 41.8966388),,,emergency_phone,,,,
1648217741,,POINT (-87.6171169 41.8966732),,,emergency_phone,,,,
1648217792,,POINT (-87.6184261 41.8985297),,,post_box,,,,
1648241274,,POINT (-87.612697 41.8872722),,,,,,,
1655316063,,POINT (-87.6710443 41.9265674),,,,,,,
1655450457,,POINT (-87.5948496 41.799318),,,cafe,,,,
1655450980,,POINT (-87.5946301 41.7993172),,,fast_food,,,,
1655451019,,POINT (-87.5954881 41.8000372),,,,,,,
1655451070,,POINT (-87.59524 41.8000422),,,restaurant,,,,
1655451542,,POINT (-87.6291711 41.8716001),,,school,,,,
1655593685,,POINT (-87.5820497 41.7954448),,,pub,,,,
1657303832,,POINT (-87.5881044 41.791644),,,cafe,,,,
1657357236,,POINT (-87.6506695 41.884078),,,fast_food,,,,
1657357237,,POINT (-87.64767 41.8858722),,,pub,,,,
1657357324,,POINT (-87.6439583 41.8854899),,,fast_food,,,,
1657357325,,POINT (-87.6440654 41.8855886),,,atm,,,,
1662008726,,POINT (-87.6463302 41.9326569),,,,,,,
1662036295,,POINT (-87.648634 41.9310093),,,,,,,
1662043755,,POINT (-87.6480439 41.9329169),,,,,,,
1662146715,,POINT (-87.5885897 41.7960758),,,,,,,
1665788092,,POINT (-87.6222827 41.8978228),,,,,,,
1665788183,,POINT (-87.6251982 41.8970602),,,,,,,
1666244561,,POINT (-87.6797916 41.9103417),,,restaurant,,,,
1666768375,,POINT (-87.6275668 41.8910978),,,,,,,
1668871728,,POINT (-87.6279351 41.892586),,,bar,,,,
1668885994,,POINT (-87.6279217 41.8928266),,,restaurant,,,,
1673554503,Bing,POINT (-87.6442072 41.9382597),,,cafe,,,,
1679535999,,POINT (-87.6385083 41.8683549),,,,,,,
1684143009,,POINT (-87.5927712 41.7916812),,,fountain,,,,
1685093555,,POINT (-87.6802987 41.9198905),,,bar,,,,
1686081858,,POINT (-87.7039187 41.9976152),,,,,,,
1686095579,,POINT (-87.7036744 41.9976151),,,,,,,
1690241996,,POINT (-87.7080699 41.9909522),,,post_box,,,,
1695055030,,POINT (-87.6793762 41.9689017),,,pharmacy,,,,
1699135046,,POINT (-87.6191338 41.8417511),,,drinking_water,,,,
1699188820,,POINT (-87.6257877 41.8356926),,,fast_food,,,,
1699188821,,POINT (-87.6237688 41.8303104),,,police,,,,
1699188822,,POINT (-87.6255083 41.8360167),,,restaurant,,,,
1699188824,,POINT (-87.6283451 41.8354734),,,fast_food,,,,
1699188826,,POINT (-87.6330179 41.8346504),,,restaurant,,,,
1699188829,,POINT (-87.6257357 41.8352407),,,cafe,,,,
1699188831,,POINT (-87.6255545 41.8354827),,,,,,,
1699188838,,POINT (-87.6270885 41.8308138),,,fast_food,,,,
1699188849,,POINT (-87.6274821 41.8355128),,,bench,,,,
1699188850,,POINT (-87.6342789 41.83463),,,cafe,,,,
1699188851,,POINT (-87.6261812 41.8360904),,,restaurant,,,,
1699188852,,POINT (-87.6270024 41.8348729),,,fountain,,,,
1699189228,,POINT (-87.6276699 41.8334498),,,bicycle_parking,,,,
1699189439,,POINT (-87.6277985 41.8344018),,,bicycle_parking,,,,
1699189466,,POINT (-87.6268947 41.8345189),,,fountain,,,,
1699189472,,POINT (-87.6287505 41.8345385),,,post_box,,,,
1699189519,,POINT (-87.626074 41.8350676),,,bicycle_parking,,,,
1699189638,,POINT (-87.6252896 41.8355661),,,bicycle_parking,,,,
1699189698,,POINT (-87.6281751 41.8358952),,,atm,,,,
1699189705,,POINT (-87.6260232 41.8359701),,,atm,,,,
1699189820,,POINT (-87.627193 41.8377016),,,bicycle_parking,,,,
1699189864,,POINT (-87.6278464 41.8386122),,,bicycle_parking,,,,
1699189866,,POINT (-87.6252598 41.8388786),,,bicycle_parking,,,,
1699190036,,POINT (-87.6243695 41.8362594),,,place_of_worship,,181,031,05/03/1999
1699190037,,POINT (-87.6268849 41.8308176),,,cafe,,,,
1699190038,,POINT (-87.6282795 41.8354336),,,bar,,,,
1699190040,,POINT (-87.6253917 41.8351532),,,bicycle_parking,,,,
1699190041,,POINT (-87.6260443 41.8351405),,,,,,,
1699196892,,POINT (-87.6068764 41.8386911),,,drinking_water,,,,
1699206932,,POINT (-87.6276697 41.858433),,,police,,,,
1699206933,,POINT (-87.6298646 41.8893702),,,cafe,,,,
1699206941,,POINT (-87.6259006 41.8360418),,,post_office,,,,
1699206943,,POINT (-87.6432268 41.8858826),,,fast_food,,,,
1699206946,,POINT (-87.6292992 41.8893957),,,restaurant,,,,
1699206947,,POINT (-87.6426327 41.8850194),,,restaurant,,,,
1699207181,,POINT (-87.6289521 41.8731754),,,pub,,,,
1699207185,,POINT (-87.6307541 41.8739991),,,fast_food,,,,
1699207188,,POINT (-87.6292799 41.8743811),,,,,,,
1699207283,,POINT (-87.6429355 41.8855339),,,cafe,,,,
1699207284,,POINT (-87.640942 41.8793973),,,cafe,,,,
1699207286,,POINT (-87.5879879 41.7956034),,,pharmacy,,,,
1699207289,,POINT (-87.6521918 41.8826061),,,restaurant,,,,
1699207298,,POINT (-87.6423074 41.8856145),,,,,,,
1699221013,,POINT (-87.6363688 41.8799183),,,cafe,,,,
1699221025,,POINT (-87.6426609 41.8856352),,,public_building,,,,
1699221028,,POINT (-87.6339544 41.8792604),,,cafe,,,,
1699221030,,POINT (-87.6662851 41.8737708),,,,,,,
1699221031,,POINT (-87.6376582 41.8801234),,,restaurant,,,,
1699221032,,POINT (-87.6885899 41.8234084),,,fast_food,,,,
1699221033,,POINT (-87.6262028 41.8793938),,,atm,,,,
1699222228,,POINT (-87.668667 41.8744343),,,hospital,,180,031,04/29/1999
1699222239,,POINT (-87.634667 41.8792604),,,restaurant,,,,
1699222242,,POINT (-87.6340258 41.8795166),,,cafe,,,,
1699222276,,POINT (-87.63421 41.8792731),,,restaurant,,,,
1699222278,,POINT (-87.6338839 41.8909535),,,restaurant,,,,
1699222286,,POINT (-87.6887584 41.8237297),,,restaurant,,,,
1699222289,,POINT (-87.6663479 41.8730052),,,place_of_worship,,181,031,05/03/1999
1699464559,,POINT (-87.6795216 41.9178252),,,restaurant,,,,
1699464561,,POINT (-87.6752912 41.8726873),,,hospital,,181,031,04/01/1999
1699464583,,POINT (-87.6777512 41.9176445),,,restaurant,,,,
1699464587,,POINT (-87.6757452 41.9033535),,,restaurant,,,,
1699464827,,POINT (-87.6802886 41.9175931),,,cafe,,,,
1699464828,,POINT (-87.6777567 41.917567),,,restaurant,,,,
1700855275,,POINT (-87.6978314 41.9212823),,,police,,,,
1700855278,,POINT (-87.7112831 41.9244862),,,cafe,,,,
1700855281,,POINT (-87.7099989 41.9304484),,,cafe,,,,
1700855285,,POINT (-87.7065469 41.9278084),,,pub,,,,
1700855288,,POINT (-87.7072085 41.9295587),,,restaurant,,,,
1700855290,,POINT (-87.6850982 41.9175564),,,pub,,,,
1700855295,,POINT (-87.7068435 41.9278067),,,cafe,,,,
1700855300,,POINT (-87.7068126 41.9276837),,,restaurant,,,,
1700855307,,POINT (-87.7092805 41.9304173),,,fast_food,,,,
1700855310,,POINT (-87.7049941 41.9278412),,,cafe,,,,
1700855313,,POINT (-87.6826508 41.917791),,,,,,,
1700855315,,POINT (-87.7026614 41.9245794),,,fuel,,,,
1700855320,,POINT (-87.7076118 41.9299759),,,taxi,,,,
1700855327,,POINT (-87.7096142 41.9301208),,,cafe,,,,
1700855328,,POINT (-87.7099241 41.9307373),,,,,,,
1700855329,,POINT (-87.7044772 41.9274808),,,bar,,,,
1700855335,,POINT (-87.7053238 41.9355781),,,pub,,,,
1700855339,,POINT (-87.7130662 41.9245057),,,bar,,,,
1700855342,,POINT (-87.7085532 41.9248764),,,bar,,,,
1704615003,owner,POINT (-87.6599128 41.9699785),,,theatre,,,,
1706432467,,POINT (-87.6605844 41.9911567),,,library,,,,
1706450156,,POINT (-87.6676547 41.9890196),,,drinking_water,,,,
1709116781,,POINT (-87.6441232 41.9364019),,,restaurant,,,,
1710883648,,POINT (-87.6601482 41.9952632),,,,,,,
1714762548,,POINT (-87.6945184 41.9004635),,,,,,,
1714766483,,POINT (-87.6850742 41.9219863),,,swimming_pool,,,,
1719743394,,POINT (-87.6855507 41.9637446),,,restaurant,,,,
1719743398,,POINT (-87.685725 41.9639939),,,pub,,,,
1719743409,,POINT (-87.6690255 41.9617401),,,,,,,
